,Date,Open,High,Low,Close,Adj Close,Volume
350,1997-05-05,8.997777,9.072222,8.867777,8.908888,5.845669,260712000.0
351,1997-05-06,8.916666,9.143333,8.896666,9.084444,5.960863,305685000.0
352,1997-05-07,9.155555,9.166666,9.053333,9.071111,5.952116,204444000.0
353,1997-05-08,9.077777,9.115555,9.028888,9.092222,5.965966,122404500.0
354,1997-05-09,9.094444,9.111111,8.993333,9.036666,5.929514,206901000.0
355,1997-05-12,9.022222,9.053333,8.856666,8.881111,5.827444,177570000.0
356,1997-05-13,8.888888,8.988888,8.783333,8.875555,5.823798,248422500.0
357,1997-05-14,8.888888,9.112222,8.777777,9.037777,5.930242,292558500.0
358,1997-05-15,9.066666,9.51,9.023333,9.42,6.181042,645385500.0
359,1997-05-16,9.416666,9.777777,9.4,9.746666,6.395387,631872000.0
360,1997-05-19,9.978888,10.133333,9.833333,9.991111,6.555784,638262000.0
361,1997-05-20,10.04,10.108888,9.711111,9.932222,6.517143,580360500.0
362,1997-05-21,9.575555,9.575555,9.257777,9.304444,6.105219,482571000.0
363,1997-05-22,9.357777,9.474444,9.308888,9.393333,6.163546,407785500.0
364,1997-05-23,9.4,9.511111,9.336666,9.43,6.187603,324022500.0
365,1997-05-26,9.422222,9.532222,9.411111,9.484444,6.223326,210564000.0
366,1997-05-27,9.523333,9.777777,9.488888,9.598888,6.298422,382392000.0
367,1997-05-28,9.644444,9.644444,9.456666,9.478888,6.219682,208881000.0
368,1997-05-29,9.453333,9.583333,9.445555,9.562222,6.274362,193135500.0
369,1997-05-30,9.587777,9.905555,9.54,9.87,6.476314,398686500.0
370,1997-06-02,9.931111,10.561111,9.931111,10.526666,6.907193,562473000.0
371,1997-06-03,10.741111,11.11,10.661111,10.745555,7.05082,643725000.0
372,1997-06-04,10.672222,10.775555,10.513333,10.621111,6.969165,377059500.0
373,1997-06-05,10.666666,10.832222,10.624444,10.757777,7.058838,303691500.0
374,1997-06-06,10.811111,10.911111,10.688888,10.734444,7.043529,315967500.0
375,1997-06-09,10.822222,10.883333,10.733333,10.786666,7.077796,269311500.0
376,1997-06-10,10.804444,10.886666,10.744444,10.813333,7.095294,250173000.0
377,1997-06-11,10.831111,11.166666,10.778888,11.025555,7.234544,403218000.0
378,1997-06-12,11.022222,11.543333,10.982222,11.433333,7.502114,458815500.0
379,1997-06-13,11.615555,12.066666,11.615555,11.87,7.788637,619974000.0
380,1997-06-16,11.577777,11.597777,11.04,11.04,7.244023,403645500.0
381,1997-06-17,10.654444,11.086666,10.267777,10.875555,7.136123,576063000.0
382,1997-06-18,11.34,11.466666,10.985555,11.154444,7.319117,385906500.0
383,1997-06-19,11.055555,11.355555,11.004444,11.281111,7.402231,286357500.0
384,1997-06-20,11.333333,11.553333,11.15,11.221111,7.362864,271926000.0
385,1997-06-23,11.2,11.222222,10.935555,11.032222,7.23892,253647000.0
386,1997-06-24,11.055555,11.222222,10.288888,11.042222,7.245481,256018500.0
387,1997-06-25,11.111111,11.193333,10.89,10.952222,7.186428,185202000.0
388,1997-06-26,11.022222,11.644444,10.98,11.377777,7.465659,529420500.0
389,1997-06-27,11.466666,11.814444,11.446666,11.752222,7.711358,458518500.0
390,1997-06-30,11.775555,12.311111,11.664444,12.233333,8.027043,525321000.0
391,1997-07-01,12.535555,12.575555,11.933333,12.097777,7.938096,474372000.0
392,1997-07-02,12.733333,12.733333,12.49,12.527777,8.220245,233527500.0
393,1997-07-03,12.444444,12.605555,12.4,12.504444,8.204935,228654000.0
394,1997-07-04,12.521111,12.566666,12.401111,12.435555,8.159732,178159500.0
395,1997-07-07,12.411111,12.57,12.294444,12.32,8.083912,246064500.0
396,1997-07-08,12.277777,12.375555,12.192222,12.331111,8.091202,236020500.0
397,1997-07-09,12.4,12.418888,12.113333,12.192222,8.000068,250141500.0
398,1997-07-10,12.244444,12.244444,12.066666,12.118888,7.951947,220617000.0
399,1997-07-11,12.091111,12.175555,12.045555,12.091111,7.933723,138199500.0
400,1997-07-14,11.6,11.6,11.245555,11.245555,7.3789,452097000.0
401,1997-07-15,11.38,11.511111,11.133333,11.431111,7.500658,370467000.0
402,1997-07-16,11.55,11.55,11.161111,11.217777,7.360675,356800500.0
403,1997-07-17,11.177777,11.397777,10.993333,11.342222,7.442331,447273000.0
404,1997-07-18,11.342222,11.342222,11.342222,11.342222,7.442331,0.0
405,1997-07-21,11.177777,11.323333,11.095555,11.226666,7.366506,281758500.0
406,1997-07-22,11.221111,11.325555,11.2,11.302222,7.416083,140355000.0
407,1997-07-23,11.322222,11.46,11.29,11.415555,7.490448,202653000.0
408,1997-07-24,11.443333,11.588888,11.348888,11.418888,7.492634,295443000.0
409,1997-07-25,11.322222,11.366666,11.133333,11.184444,7.338803,311184000.0
410,1997-07-28,10.955555,11.0,10.553333,10.616666,6.966247,594589500.0
411,1997-07-29,10.533333,10.8,10.524444,10.761111,7.061029,371583000.0
412,1997-07-30,10.755555,10.776666,10.448888,10.492222,6.884593,402034500.0
413,1997-07-31,10.666666,11.226666,10.613333,11.226666,7.366506,764199000.0
414,1997-08-01,11.511111,12.013333,11.4,11.994444,7.870292,1034419500.0
415,1997-08-04,12.221111,12.321111,12.005555,12.142222,7.982048,572121000.0
416,1997-08-05,12.133333,12.902222,12.112222,12.854444,8.450249,721602000.0
417,1997-08-06,12.9,12.903333,12.854444,12.903333,8.482386,31486500.0
418,1997-08-07,12.8,12.977777,12.667777,12.791111,8.408614,293895000.0
419,1997-08-08,12.714444,12.898888,12.714444,12.81,8.421031,162900000.0
420,1997-08-11,12.866666,13.175555,12.807777,12.892222,8.475082,354685500.0
421,1997-08-12,12.888888,12.996666,12.451111,12.628888,8.30197,290241000.0
422,1997-08-13,12.777777,12.842222,12.667777,12.71,8.355293,146929500.0
423,1997-08-14,12.742222,12.8,12.694444,12.762222,8.389624,150385500.0
424,1997-08-15,12.762222,12.762222,12.762222,12.762222,8.389624,0.0
425,1997-08-18,12.733333,12.742222,11.971111,12.036666,7.912659,417676500.0
426,1997-08-19,12.045555,12.248888,11.848888,11.917777,7.834503,462465000.0
427,1997-08-20,12.0,12.166666,11.855555,12.116666,7.965248,298377000.0
428,1997-08-21,12.148888,12.276666,11.85,11.891111,7.816974,265869000.0
429,1997-08-22,11.951111,11.951111,11.6,11.636666,7.649707,306099000.0
430,1997-08-25,11.577777,12.063333,11.205555,11.708888,7.697181,838642500.0
431,1997-08-26,11.678888,11.922222,11.525555,11.638888,7.651165,405049500.0
432,1997-08-27,12.175555,12.177777,11.844444,11.895555,7.819894,451471500.0
433,1997-08-28,11.811111,11.841111,11.245555,11.311111,7.435694,617661000.0
434,1997-08-29,11.245555,11.377777,10.893333,11.022222,7.245784,796702500.0
435,1997-09-01,10.935555,11.365555,10.935555,11.282222,7.416702,435892500.0
436,1997-09-02,11.377777,11.688888,11.233333,11.562222,7.600767,524223000.0
437,1997-09-03,11.8,12.017777,11.713333,11.818888,7.769495,580864500.0
438,1997-09-04,11.75,11.99,11.72,11.961111,7.86299,368437500.0
439,1997-09-05,12.043333,12.177777,11.978888,12.102222,7.955753,419224500.0
440,1997-09-08,12.0,12.084444,11.866666,12.043333,7.917041,330358500.0
441,1997-09-09,12.078888,12.444444,12.05,12.34,8.112062,395383500.0
442,1997-09-10,12.27,12.286666,12.017777,12.221111,8.033907,398871000.0
443,1997-09-11,12.222222,12.522222,12.222222,12.343333,8.114253,476527500.0
444,1997-09-12,12.267777,12.34,12.177777,12.257777,8.058011,322951500.0
445,1997-09-15,12.331111,12.724444,12.331111,12.682222,8.337034,467167500.0
446,1997-09-16,12.731111,12.911111,12.65,12.745555,8.378665,494878500.0
447,1997-09-17,12.783333,12.844444,12.756666,12.806666,8.418841,67833000.0
448,1997-09-18,12.534444,12.69,12.405555,12.666666,8.326808,462082500.0
449,1997-09-19,12.711111,12.875555,12.603333,12.654444,8.318772,438322500.0
450,1997-09-22,12.771111,12.822222,12.405555,12.485555,8.207746,462856500.0
451,1997-09-23,12.38,12.48,12.002222,12.273333,8.068238,413748000.0
452,1997-09-24,12.355555,12.397777,12.116666,12.168888,7.999577,316359000.0
453,1997-09-25,12.133333,12.725555,12.101111,12.683333,8.337764,768577500.0
454,1997-09-26,12.733333,12.875555,12.601111,12.643333,8.311468,381127500.0
455,1997-09-29,12.862222,13.331111,12.778888,13.083333,8.600716,652851000.0
456,1997-09-30,13.027777,13.666666,12.944444,13.18,8.664261,522270000.0
457,1997-10-01,13.111111,13.264444,12.875555,13.128888,8.630661,366313500.0
458,1997-10-02,13.128888,13.128888,13.128888,13.128888,8.630661,0.0
459,1997-10-03,13.128888,13.128888,13.128888,13.128888,8.630661,0.0
460,1997-10-06,13.128888,13.128888,13.128888,13.128888,8.630661,0.0
461,1997-10-07,13.128888,13.128888,13.128888,13.128888,8.630661,0.0
462,1997-10-08,13.128888,13.128888,13.128888,13.128888,8.630661,0.0
463,1997-10-09,12.887777,13.006666,12.703333,12.958888,8.518907,345114000.0
464,1997-10-10,13.017777,13.896666,13.0,13.834444,9.09448,652414500.0
465,1997-10-13,13.973333,14.046666,13.098888,13.212222,8.685443,705721500.0
466,1997-10-14,13.14,13.294444,12.666666,12.881111,8.467776,380655000.0
467,1997-10-15,12.922222,13.242222,12.915555,13.165555,8.654767,239971500.0
468,1997-10-16,13.243333,13.561111,13.2,13.463333,8.850518,311067000.0
469,1997-10-17,13.501111,13.733333,13.461111,13.544444,8.903838,397732500.0
470,1997-10-20,13.414444,14.486666,13.388888,14.392222,9.461151,616068000.0
471,1997-10-21,14.488888,14.508888,13.798888,13.914444,9.14707,632412000.0
472,1997-10-22,13.933333,14.26,13.87,14.036666,9.227415,346639500.0
473,1997-10-23,13.958888,14.127777,13.746666,13.884444,9.127349,369153000.0
474,1997-10-24,13.855555,13.855555,12.777777,13.066666,8.589757,892714500.0
475,1997-10-27,12.962222,13.121111,12.778888,12.968888,8.52548,508590000.0
476,1997-10-28,12.935555,12.935555,11.672222,11.702222,7.692802,688900500.0
477,1997-10-29,11.775555,12.872222,11.775555,12.843333,8.442945,676003500.0
478,1997-10-30,12.777777,12.777777,12.422222,12.5,8.217244,244773000.0
479,1997-10-31,12.5,12.5,12.5,12.5,8.217244,0.0
480,1997-11-03,12.591111,12.822222,12.458888,12.654444,8.318772,359788500.0
481,1997-11-04,12.708888,13.366666,12.515555,12.683333,8.337764,868000500.0
482,1997-11-05,12.864444,12.913333,12.401111,12.468888,8.196794,518179500.0
483,1997-11-06,12.435555,12.664444,12.303333,12.611111,8.290283,526936500.0
484,1997-11-07,12.533333,12.644444,12.458888,12.51,8.223817,347917500.0
485,1997-11-10,12.455555,12.531111,12.388888,12.454444,8.187295,247167000.0
486,1997-11-11,12.477777,12.7,12.45,12.59,8.27641,368986500.0
487,1997-11-12,12.577777,12.72,12.245555,12.312222,8.093802,555066000.0
488,1997-11-13,12.272222,12.288888,11.911111,12.064444,7.930915,572368500.0
489,1997-11-14,12.064444,12.064444,12.064444,12.064444,7.930915,0.0
490,1997-11-17,12.068888,12.088888,11.847777,12.004444,7.891476,363361500.0
491,1997-11-18,11.968888,12.022222,11.566666,11.667777,7.670157,553810500.0
492,1997-11-19,11.454444,11.511111,10.851111,10.882222,7.15375,736920000.0
493,1997-11-20,10.888888,11.595555,10.561111,11.231111,7.383101,1291797000.0
494,1997-11-21,11.222222,12.177777,11.058888,12.034444,7.911197,1294168500.0
495,1997-11-24,12.222222,12.542222,11.9,11.962222,7.86372,789556500.0
496,1997-11-25,11.936666,12.993333,11.936666,12.417777,8.163191,1045093500.0
497,1997-11-26,12.511111,12.906666,12.467777,12.754444,8.38451,617746500.0
498,1997-11-27,12.672222,13.23,12.624444,13.186666,8.668641,687834000.0
499,1997-11-28,13.133333,13.133333,12.701111,12.78,8.401309,735322500.0
500,1997-12-01,12.702222,13.108888,12.702222,13.063333,8.587566,392476500.0
501,1997-12-02,13.077777,13.424444,12.967777,13.246666,8.708087,632308500.0
502,1997-12-03,12.977777,14.111111,12.977777,13.958888,9.176287,971257500.0
503,1997-12-04,13.868888,14.304444,13.533333,13.708888,9.011943,839241000.0
504,1997-12-05,13.666666,13.994444,13.666666,13.896666,9.135381,481824000.0
505,1997-12-08,13.955555,14.393333,13.756666,13.853333,9.106898,677227500.0
506,1997-12-09,13.8,13.864444,12.468888,12.486666,8.208479,821619000.0
507,1997-12-10,12.331111,12.353333,12.024444,12.14,7.980586,473197500.0
508,1997-12-11,12.111111,12.933333,11.694444,12.698888,8.347988,875970000.0
509,1997-12-12,12.711111,12.711111,12.178888,12.323333,8.101108,696325500.0
510,1997-12-15,12.233333,12.552222,11.951111,12.438888,8.177073,435712500.0
511,1997-12-16,12.444444,12.666666,12.266666,12.527777,8.235502,336217500.0
512,1997-12-17,12.711111,13.198888,12.711111,13.152222,8.646001,470547000.0
513,1997-12-18,13.217777,13.288888,12.844444,12.881111,8.467776,449707500.0
514,1997-12-19,12.866666,13.141111,12.777777,13.094444,8.608019,306742500.0
515,1997-12-22,13.142222,13.698888,13.066666,13.554444,8.910413,489703500.0
516,1997-12-23,13.615555,13.933333,13.555555,13.775555,9.055767,523417500.0
517,1997-12-24,13.388888,13.553333,13.208888,13.475555,8.858555,373509000.0
518,1997-12-25,13.475555,13.475555,13.475555,13.475555,8.858555,0.0
519,1997-12-26,13.551111,13.833333,13.511111,13.724444,9.022168,354285000.0
520,1997-12-29,13.732222,13.833333,13.583333,13.74,9.032392,253071000.0
521,1997-12-30,13.691111,13.691111,13.396666,13.475555,8.858555,358825500.0
522,1997-12-31,13.422222,14.043333,13.388888,13.835555,9.095208,483538500.0
523,1998-01-01,13.772222,13.996666,13.691111,13.922222,9.152184,228033000.0
524,1998-01-02,13.883333,14.021111,13.824444,13.871111,9.118583,185845500.0
525,1998-01-05,13.951111,14.065555,13.666666,13.718888,9.018517,260014500.0
526,1998-01-06,13.652222,13.886666,13.458888,13.636666,8.964463,417370500.0
527,1998-01-07,13.676666,13.86,13.533333,13.687777,8.998064,336195000.0
528,1998-01-08,13.624444,13.642222,13.168888,13.293333,8.738767,451332000.0
529,1998-01-09,13.155555,13.355555,13.002222,13.244444,8.706626,570717000.0
530,1998-01-12,13.177777,13.177777,12.734444,12.873333,8.462665,418468500.0
531,1998-01-13,12.911111,13.333333,12.911111,13.125555,8.628471,420988500.0
532,1998-01-14,13.267777,13.53,12.755555,12.945555,8.510143,554859000.0
533,1998-01-15,12.9,13.128888,12.781111,13.088888,8.604365,474493500.0
534,1998-01-16,13.133333,13.244444,13.052222,13.162222,8.652575,300091500.0
535,1998-01-19,13.112222,13.344444,12.994444,13.291111,8.737303,268168500.0
536,1998-01-20,13.33,13.497777,13.161111,13.223333,8.692748,410274000.0
537,1998-01-21,13.242222,13.288888,13.114444,13.165555,8.654767,181399500.0
538,1998-01-22,13.125555,13.125555,12.944444,12.99,8.539361,215820000.0
539,1998-01-23,12.962222,13.143333,12.922222,13.068888,8.591219,235021500.0
540,1998-01-26,13.068888,13.068888,13.068888,13.068888,8.591219,0.0
541,1998-01-27,13.066666,13.104444,12.822222,12.935555,8.503568,205591500.0
542,1998-01-28,12.911111,13.042222,12.122222,12.251111,8.05363,585018000.0
543,1998-01-29,12.19,12.375555,12.137777,12.305555,8.089421,275053500.0
544,1998-01-30,12.355555,12.493333,12.271111,12.46,8.190948,233977500.0
545,1998-02-02,12.518888,12.797777,12.411111,12.705555,8.35237,310963500.0
546,1998-02-03,12.788888,13.02,12.714444,12.938888,8.505761,358191000.0
547,1998-02-04,13.064444,13.244444,12.868888,12.937777,8.50503,426942000.0
548,1998-02-05,12.977777,13.311111,12.977777,13.234444,8.700049,362407500.0
549,1998-02-06,13.227777,13.42,12.955555,13.221111,8.691289,485950500.0
550,1998-02-09,13.243333,13.266666,13.05,13.125555,8.628471,227151000.0
551,1998-02-10,13.066666,13.162222,12.978888,13.045555,8.57588,239935500.0
552,1998-02-11,13.144444,13.266666,13.091111,13.183333,8.666454,303264000.0
553,1998-02-12,13.16,13.204444,13.024444,13.167777,8.656228,193014000.0
554,1998-02-13,13.197777,13.555555,13.197777,13.492222,8.869513,356562000.0
555,1998-02-16,13.492222,13.492222,13.492222,13.492222,8.869513,0.0
556,1998-02-17,13.555555,13.965555,13.555555,13.905555,9.141227,351004500.0
557,1998-02-18,13.987777,14.066666,13.555555,13.711111,9.013405,464859000.0
558,1998-02-19,13.733333,13.953333,13.733333,13.906666,9.141957,345496500.0
559,1998-02-20,13.932222,13.932222,13.767777,13.828888,9.090828,201744000.0
560,1998-02-23,13.833333,13.977777,13.811111,13.938888,9.163137,151434000.0
561,1998-02-24,13.988888,14.464444,13.877777,14.162222,9.309956,258417000.0
562,1998-02-25,14.125555,14.41,14.125555,14.375555,9.450197,251887500.0
563,1998-02-26,14.422222,14.488888,14.247777,14.343333,9.429012,179473500.0
564,1998-02-27,14.388888,14.944444,14.388888,14.845555,9.759164,473634000.0
565,1998-03-02,14.866666,15.878888,14.866666,15.695555,10.317938,515389500.0
566,1998-03-03,15.888888,16.066666,15.066666,15.708888,10.326701,807817500.0
567,1998-03-04,15.555555,15.8,15.388888,15.748888,10.352997,316372500.0
568,1998-03-05,15.656666,15.706666,15.113333,15.532222,10.210565,201604500.0
569,1998-03-06,15.511111,15.66,15.404444,15.594444,10.251467,208984500.0
570,1998-03-09,15.688888,16.263332,15.688888,16.191111,10.643704,325471500.0
571,1998-03-10,16.161112,16.533333,16.024445,16.313334,10.724051,300973500.0
572,1998-03-11,16.222221,16.222221,15.781111,16.033333,10.539983,319536000.0
573,1998-03-12,16.1,16.308887,16.002222,16.215555,10.659771,384435000.0
574,1998-03-13,16.215555,16.215555,16.215555,16.215555,10.659771,0.0
575,1998-03-16,16.277777,16.377777,16.122223,16.152222,10.618141,182479500.0
576,1998-03-17,16.113333,16.113333,15.692222,15.785555,10.3771,331344000.0
577,1998-03-18,15.888888,16.077778,15.847777,15.974444,10.501273,177664500.0
578,1998-03-19,16.055555,16.253332,15.845555,16.192223,10.644436,311386500.0
579,1998-03-20,16.135555,16.233334,16.032223,16.161112,10.623983,152041500.0
580,1998-03-23,16.188889,16.321112,16.111111,16.301111,10.716017,41409000.0
581,1998-03-24,16.333332,16.415554,15.783333,16.01111,10.525375,149107500.0
582,1998-03-25,16.088888,16.200001,15.984444,16.144444,10.613027,133996500.0
583,1998-03-26,16.088888,16.166666,15.811111,15.853333,10.421656,168592500.0
584,1998-03-27,15.842222,15.954444,15.74,15.931111,10.472786,152734500.0
585,1998-03-30,15.931111,15.973333,15.46,15.53,10.209104,186043500.0
586,1998-03-31,15.552222,15.955555,15.473333,15.802222,10.388056,264294000.0
587,1998-04-01,15.977777,16.887777,15.977777,16.808887,11.049817,438565500.0
588,1998-04-02,16.884443,17.243334,16.514444,17.027777,11.19371,352539000.0
589,1998-04-03,17.044443,17.437777,16.998888,17.366667,11.416493,248881500.0
590,1998-04-06,17.357777,17.474443,17.157778,17.374443,11.4216,186759000.0
591,1998-04-07,17.311111,17.737778,17.281111,17.541111,11.531166,264501000.0
592,1998-04-08,17.541111,17.541111,17.541111,17.541111,11.531166,0.0
593,1998-04-09,17.711111,17.711111,17.112223,17.236666,11.33103,291955500.0
594,1998-04-10,17.177776,17.266666,16.966665,17.032223,11.196634,231367500.0
595,1998-04-13,16.889999,17.01111,16.622223,16.762222,11.019142,241695000.0
596,1998-04-14,16.762222,16.762222,16.762222,16.762222,11.019142,0.0
597,1998-04-15,17.107777,17.422222,16.988888,17.324444,11.388734,167346000.0
598,1998-04-16,17.238888,17.333332,17.077778,17.123333,11.256527,129861000.0
599,1998-04-17,17.088888,17.6,17.005554,17.492222,11.499028,270580500.0
600,1998-04-20,17.533333,17.565556,17.067778,17.191111,11.301084,151236000.0
601,1998-04-21,17.207777,17.666666,17.155556,17.416666,11.449359,216585000.0
602,1998-04-22,17.561111,17.724443,17.25111,17.297777,11.371205,156213000.0
603,1998-04-23,17.245556,17.388887,17.008888,17.081112,11.228772,143905500.0
604,1998-04-24,17.1,17.24,16.666666,17.161112,11.281361,220189500.0
605,1998-04-27,17.197777,17.222221,16.98,17.054443,11.211243,83259000.0
606,1998-04-28,17.022223,17.088888,16.845554,16.905556,11.113367,137889000.0
607,1998-04-29,17.111111,17.286667,16.913334,16.976665,11.160112,113805000.0
608,1998-04-30,16.934444,17.642221,16.934444,17.577778,11.555269,241249500.0
609,1998-05-01,17.577778,17.577778,17.577778,17.577778,11.555269,0.0
610,1998-05-04,17.664444,18.02,17.664444,17.959999,11.806535,230233500.0
611,1998-05-05,17.976665,17.984444,17.668888,17.771111,11.682365,173394000.0
612,1998-05-06,17.888887,17.911112,17.455555,17.518888,11.516559,152694000.0
613,1998-05-07,17.518888,17.518888,17.518888,17.518888,11.516559,0.0
614,1998-05-08,17.467777,17.675554,17.372223,17.532223,11.525325,162337500.0
615,1998-05-11,17.466665,17.508888,17.313334,17.422222,11.453013,83394000.0
616,1998-05-12,17.389999,17.389999,16.445555,17.185555,11.297429,310608000.0
617,1998-05-13,16.938889,17.311111,16.712221,16.823334,11.059315,214362000.0
618,1998-05-14,16.822222,17.738888,16.778889,17.683332,11.62466,410724000.0
619,1998-05-15,17.775555,18.067778,17.733334,17.799999,11.701355,274194000.0
620,1998-05-18,17.865555,17.971111,17.780001,17.84,11.727649,121504500.0
621,1998-05-19,17.833332,17.906666,17.67,17.815556,11.711582,168462000.0
622,1998-05-20,17.933332,18.416666,17.911112,18.352222,12.064374,208395000.0
623,1998-05-21,18.375555,18.444445,17.891111,18.146666,11.929244,206766000.0
624,1998-05-22,18.133333,18.198889,17.656666,17.926666,11.784624,334624500.0
625,1998-05-25,17.621111,17.754444,17.392221,17.692223,11.630505,171229500.0
626,1998-05-26,17.555555,17.581112,17.135555,17.262222,11.347832,173461500.0
627,1998-05-27,17.111111,17.111111,15.694444,15.818888,10.399011,460129500.0
628,1998-05-28,15.738888,16.177776,15.48,15.871111,10.433342,324441000.0
629,1998-05-29,15.716666,15.716666,14.935555,15.291111,10.052063,367996500.0
630,1998-06-01,15.377777,15.444444,14.714444,14.853333,9.764278,278635500.0
631,1998-06-02,14.777777,14.844444,14.037777,14.202222,9.336248,373581000.0
632,1998-06-03,14.377777,14.774444,14.111111,14.694444,9.659826,300775500.0
